timestamp,sensor1 [°C],sensor2 [°C],sensor3 [°C]
2020-06-26T09:52:36.326530,19.125,19.125,19.4375
2020-06-26T09:52:38.326589,19.0625,19.0,19.3125
2020-06-26T09:52:40.326535,18.9375,18.875,19.1875
2020-06-26T09:52:42.326658,18.875,18.8125,19.125
2020-06-26T09:52:44.326698,18.75,18.6875,19.125
2020-06-26T09:52:46.326621,18.625,18.5625,18.875
2020-06-26T09:52:48.326471,18.5,18.5,18.8125
2020-06-26T09:52:50.326382,18.4375,18.375,18.6875
2020-06-26T09:52:52.326946,18.3125,18.25,18.5625
2020-06-26T09:52:54.326983,18.25,18.1875,18.5
2020-06-26T09:52:56.326436,18.125,18.0625,18.375
2020-06-26T09:52:58.326604,18.0625,18.0,18.3125
2020-06-26T09:53:00.326845,17.9375,17.875,18.1875
2020-06-26T09:53:02.326498,17.8125,17.8125,18.0625
2020-06-26T09:53:04.326555,17.6875,17.6875,18.0
2020-06-26T09:53:06.326466,17.625,17.5625,17.875
2020-06-26T09:53:08.326552,17.5625,17.5,17.8125
2020-06-26T09:53:10.326797,17.4375,17.375,17.6875
2020-06-26T09:53:12.326779,17.3125,17.25,17.5625
2020-06-26T09:53:14.326427,17.1875,17.1875,17.5
2020-06-26T09:53:16.326482,17.125,17.0625,17.375
2020-06-26T09:53:18.326378,17.0,17.0,17.3125
2020-06-26T09:53:20.326564,16.875,16.875,17.1875
2020-06-26T09:53:22.326608,16.8125,16.75,17.0625
2020-06-26T09:53:24.326668,16.6875,16.625,16.9375
2020-06-26T09:53:26.326528,16.6875,16.5625,16.9375
2020-06-26T09:53:28.326529,16.5,16.4375,16.75
2020-06-26T09:53:30.326609,16.375,16.3125,16.6875
2020-06-26T09:53:32.326611,16.3125,16.25,16.5625
2020-06-26T09:53:34.326593,16.1875,16.125,16.4375
2020-06-26T09:53:36.326574,16.0625,16.0625,16.375
2020-06-26T09:53:38.326557,16.0,15.9375,16.25
2020-06-26T09:53:40.326609,15.875,15.8125,16.1875
2020-06-26T09:53:42.326612,15.75,15.75,16.0625
2020-06-26T09:53:44.326552,15.6875,15.625,16.0
2020-06-26T09:53:46.326604,15.5625,15.5,15.875
2020-06-26T09:53:48.326548,15.5,15.4375,15.75
2020-06-26T09:53:50.326349,15.4375,15.3125,15.6875
2020-06-26T09:53:52.326525,15.3125,15.25,15.625
2020-06-26T09:53:54.326593,15.25,15.125,15.5
2020-06-26T09:53:56.326457,15.125,15.0625,15.375
2020-06-26T09:53:58.326376,15.0625,14.9375,15.3125
2020-06-26T09:54:00.326473,14.9375,14.875,15.1875
2020-06-26T09:54:02.326432,14.875,14.75,15.125
2020-06-26T09:54:04.326517,14.75,14.6875,15.0625
2020-06-26T09:54:06.326710,14.6875,14.625,14.9375
2020-06-26T09:54:08.326613,14.625,14.5,14.875
2020-06-26T09:54:10.326303,14.5,14.4375,14.8125
2020-06-26T09:54:12.326423,14.375,14.3125,14.75
2020-06-26T09:54:14.326513,14.3125,14.25,14.625
2020-06-26T09:54:16.326466,14.25,14.125,14.5
2020-06-26T09:54:18.326368,14.125,14.0625,14.4375
2020-06-26T09:54:20.326560,14.0625,14.0,14.3125
2020-06-26T09:54:22.326784,14.0625,13.875,14.25
2020-06-26T09:54:24.326642,13.875,13.8125,14.1875
2020-06-26T09:54:26.326534,13.8125,13.6875,14.0625
2020-06-26T09:54:28.326623,13.6875,13.625,13.9375
2020-06-26T09:54:30.326481,13.625,13.5,13.875
2020-06-26T09:54:32.326389,13.5625,13.4375,13.8125
2020-06-26T09:54:34.326449,13.4375,13.3125,13.6875
2020-06-26T09:54:36.326411,13.375,13.25,13.625
2020-06-26T09:54:38.326533,13.25,13.125,13.5
2020-06-26T09:54:40.326576,13.1875,13.0625,13.4375
2020-06-26T09:54:42.326690,13.0625,12.9375,13.3125
2020-06-26T09:54:44.326735,13.0,12.875,13.25
2020-06-26T09:54:46.326561,12.9375,12.75,13.125
2020-06-26T09:54:48.326519,12.8125,12.75,13.0
2020-06-26T09:54:50.326340,12.6875,12.625,12.9375
2020-06-26T09:54:52.326470,12.625,12.5,12.8125
2020-06-26T09:54:54.326478,12.5,12.4375,12.75
2020-06-26T09:54:56.326556,12.4375,12.3125,12.6875
2020-06-26T09:54:58.326608,12.3125,12.1875,12.5625
2020-06-26T09:55:00.326507,12.25,12.125,12.5
2020-06-26T09:55:02.326438,12.125,12.0,12.375
2020-06-26T09:55:04.326505,12.0625,11.9375,12.3125
2020-06-26T09:55:06.326791,11.9375,11.8125,12.1875
2020-06-26T09:55:08.326464,11.875,11.75,12.0625
2020-06-26T09:55:10.326583,11.75,11.625,12.0
2020-06-26T09:55:12.326938,11.6875,11.5625,11.875
2020-06-26T09:55:14.326782,11.625,11.4375,11.8125
2020-06-26T09:55:16.326517,11.5,11.375,11.75
2020-06-26T09:55:18.326565,11.4375,11.25,11.6875
2020-06-26T09:55:20.326618,11.3125,11.1875,11.5625
2020-06-26T09:55:22.326680,11.25,11.125,11.5
2020-06-26T09:55:24.326529,11.125,11.0625,11.4375
2020-06-26T09:55:26.326603,11.0625,10.9375,11.3125
2020-06-26T09:55:28.326534,11.0,10.875,11.25
2020-06-26T09:55:30.326494,10.875,10.75,11.125
2020-06-26T09:55:32.326523,10.8125,10.6875,11.0625
2020-06-26T09:55:34.326570,10.6875,10.5625,10.9375
2020-06-26T09:55:36.326542,10.625,10.5,10.875
2020-06-26T09:55:38.326563,10.5625,10.4375,10.8125
2020-06-26T09:55:40.326583,10.4375,10.3125,10.6875
2020-06-26T09:55:42.326498,10.3125,10.25,10.5625
2020-06-26T09:55:44.326594,10.25,10.125,10.4375
2020-06-26T09:55:46.326503,10.1875,10.0625,10.4375
2020-06-26T09:55:48.326496,10.125,9.9375,10.3125
2020-06-26T09:55:50.326608,10.0,9.875,10.25
2020-06-26T09:55:52.326566,9.875,9.8125,10.125
2020-06-26T09:55:54.326479,9.8125,9.6875,10.0625
2020-06-26T09:55:56.326509,9.75,9.5625,9.9375
2020-06-26T09:55:58.326551,9.625,9.5,9.875
2020-06-26T09:56:00.326608,9.5625,9.375,9.75
2020-06-26T09:56:02.326602,9.4375,9.3125,9.6875
2020-06-26T09:56:04.326590,9.3125,9.1875,9.625
2020-06-26T09:56:06.326679,9.25,9.125,9.5
2020-06-26T09:56:08.326664,9.1875,9.0,9.375
2020-06-26T09:56:10.326400,9.125,8.9375,9.3125
2020-06-26T09:56:12.326585,9.0,8.8125,9.25
2020-06-26T09:56:14.326604,8.875,8.75,9.1875
2020-06-26T09:56:16.326456,8.8125,8.6875,9.0625
2020-06-26T09:56:18.326413,8.75,8.5625,8.9375
2020-06-26T09:56:20.326459,8.625,8.5,8.875
2020-06-26T09:56:22.326511,8.5625,8.4375,8.8125
2020-06-26T09:56:24.326595,8.4375,8.375,8.6875
2020-06-26T09:56:26.326533,8.375,8.25,8.625
2020-06-26T09:56:28.326519,8.25,8.125,8.5
2020-06-26T09:56:30.326663,8.1875,8.0625,8.4375
2020-06-26T09:56:32.326524,8.125,7.9375,8.3125
2020-06-26T09:56:34.326335,8.0,7.875,8.25
2020-06-26T09:56:36.326495,7.9375,7.75,8.1875
2020-06-26T09:56:38.326505,7.8125,7.6875,8.125
2020-06-26T09:56:40.326501,7.75,7.625,8.0
2020-06-26T09:56:42.326634,7.625,7.5,7.9375
2020-06-26T09:56:44.326577,7.5625,7.4375,7.8125
2020-06-26T09:56:46.326453,7.5,7.3125,7.6875
2020-06-26T09:56:48.326508,7.375,7.25,7.625
2020-06-26T09:56:50.326467,7.3125,7.125,7.5625
2020-06-26T09:56:52.326511,7.1875,7.0625,7.4375
2020-06-26T09:56:54.326609,7.125,6.9375,7.375
2020-06-26T09:56:56.326439,7.0625,6.875,7.25
2020-06-26T09:56:58.326458,6.9375,6.75,7.1875
2020-06-26T09:57:00.326604,6.875,6.6875,7.0625
2020-06-26T09:57:02.326536,6.8125,6.5625,7.0
2020-06-26T09:57:04.326539,6.6875,6.4375,6.9375
2020-06-26T09:57:06.326552,6.625,6.4375,6.8125
2020-06-26T09:57:08.326431,6.5625,6.375,6.75
2020-06-26T09:57:10.326405,6.4375,6.3125,6.6875
2020-06-26T09:57:12.326394,6.375,6.1875,6.6875
2020-06-26T09:57:14.326401,6.25,6.125,6.5
2020-06-26T09:57:16.326517,6.1875,6.0,6.4375
2020-06-26T09:57:18.326512,6.1875,5.9375,6.3125
2020-06-26T09:57:20.326551,6.0625,5.875,6.25
2020-06-26T09:57:22.326634,5.9375,5.8125,6.1875
2020-06-26T09:57:24.326403,5.8125,5.6875,6.0625
2020-06-26T09:57:26.326890,5.75,5.625,6.0
2020-06-26T09:57:28.326886,5.6875,5.5625,5.875
2020-06-26T09:57:30.326425,5.625,5.4375,5.8125
2020-06-26T09:57:32.326643,5.5625,5.375,5.75
2020-06-26T09:57:34.326596,5.4375,5.25,5.6875
2020-06-26T09:57:36.326437,5.375,5.1875,5.5625
2020-06-26T09:57:38.326411,5.25,5.0625,5.5
2020-06-26T09:57:40.326610,5.1875,5.0,5.375
2020-06-26T09:57:42.326690,5.0625,4.9375,5.3125
2020-06-26T09:57:44.326567,5.0,4.8125,5.1875
2020-06-26T09:57:46.326696,4.875,4.75,5.125
2020-06-26T09:57:48.326611,4.8125,4.6875,5.0625
2020-06-26T09:57:50.326593,4.75,4.5625,5.0
2020-06-26T09:57:52.326591,4.625,4.4375,4.875
2020-06-26T09:57:54.326646,4.5625,4.375,4.75
2020-06-26T09:57:56.326586,4.4375,4.25,4.6875
2020-06-26T09:57:58.326578,4.375,4.1875,4.625
2020-06-26T09:58:00.326632,4.25,4.0625,4.5
2020-06-26T09:58:02.326675,4.1875,4.0,4.4375
2020-06-26T09:58:04.326544,4.125,3.9375,4.3125
2020-06-26T09:58:06.326623,4.0,3.875,4.25
2020-06-26T09:58:08.326640,3.875,3.75,4.125
2020-06-26T09:58:10.326421,3.8125,3.625,4.0625
2020-06-26T09:58:12.326604,3.75,3.5625,3.9375
2020-06-26T09:58:14.326624,3.6875,3.4375,3.875
2020-06-26T09:58:16.326602,3.5625,3.375,3.8125
2020-06-26T09:58:18.326509,3.4375,3.25,3.6875
2020-06-26T09:58:20.326438,3.375,3.1875,3.5625
2020-06-26T09:58:22.326536,3.25,3.125,3.5
2020-06-26T09:58:24.326659,3.1875,3.0,3.4375
2020-06-26T09:58:26.326695,3.125,2.9375,3.375
2020-06-26T09:58:28.326551,3.0,2.8125,3.25
2020-06-26T09:58:30.326521,2.9375,2.75,3.125
2020-06-26T09:58:32.326547,2.8125,2.6875,3.0625
2020-06-26T09:58:34.326586,2.75,2.5625,3.0
2020-06-26T09:58:36.326576,2.625,2.5,2.875
2020-06-26T09:58:38.326623,2.5625,2.375,2.8125
2020-06-26T09:58:40.326526,2.4375,2.3125,2.6875
2020-06-26T09:58:42.326536,2.375,2.25,2.625
2020-06-26T09:58:44.326657,2.3125,2.125,2.5
2020-06-26T09:58:46.326685,2.25,2.0625,2.4375
2020-06-26T09:58:48.326714,2.125,2.0,2.375
2020-06-26T09:58:50.326433,2.0625,1.875,2.25
2020-06-26T09:58:52.326576,1.9375,1.8125,2.1875
2020-06-26T09:58:54.326460,1.875,1.6875,2.125
2020-06-26T09:58:56.326417,1.75,1.625,2.0
2020-06-26T09:58:58.326438,1.6875,1.5625,1.9375
2020-06-26T09:59:00.326565,1.625,1.4375,1.8125
2020-06-26T09:59:02.326641,1.5625,1.375,1.75
2020-06-26T09:59:04.326602,1.4375,1.3125,1.6875
2020-06-26T09:59:06.326654,1.375,1.25,1.625
2020-06-26T09:59:08.326544,1.3125,1.125,1.5625
2020-06-26T09:59:10.326437,1.25,1.0625,1.4375
2020-06-26T09:59:12.326487,1.1875,1.0,1.375
2020-06-26T09:59:14.326564,1.0625,0.9375,1.25
2020-06-26T09:59:16.326433,1.0,0.875,1.1875
2020-06-26T09:59:18.326553,0.875,0.75,1.125
2020-06-26T09:59:20.326546,0.8125,0.6875,1.0625
2020-06-26T09:59:22.326414,0.75,0.625,0.9375
2020-06-26T09:59:24.326572,0.625,0.5,0.875
2020-06-26T09:59:26.326715,0.5625,0.4375,0.8125
2020-06-26T09:59:28.326335,0.5,0.3125,0.6875
2020-06-26T09:59:30.326539,0.375,0.3125,0.625
2020-06-26T09:59:32.326663,0.3125,0.1875,0.5625
2020-06-26T09:59:34.326537,0.25,0.125,0.5
2020-06-26T09:59:36.326530,0.125,0.0625,0.375
2020-06-26T09:59:38.326620,0.0625,-0.0625,0.3125
2020-06-26T09:59:40.326627,0.0,-0.125,0.25
2020-06-26T09:59:42.326655,-0.125,-0.1875,0.125
2020-06-26T09:59:44.326562,-0.1875,-0.25,0.0625
2020-06-26T09:59:46.326647,-0.3125,-0.375,0.0
2020-06-26T09:59:48.326346,-0.375,-0.4375,-0.0625
2020-06-26T09:59:50.326546,-0.4375,-0.5,-0.1875
2020-06-26T09:59:52.326940,-0.5,-0.5625,-0.25
2020-06-26T09:59:54.326802,-0.625,-0.6875,-0.375
2020-06-26T09:59:56.326530,-0.75,-0.8125,-0.4375
2020-06-26T09:59:58.326626,-0.8125,-0.875,-0.5
2020-06-26T10:00:00.326607,-0.875,-0.9375,-0.625
2020-06-26T10:00:02.326526,-0.9375,-1.0,-0.6875
2020-06-26T10:00:04.326534,-1.0625,-1.125,-0.8125
2020-06-26T10:00:06.326659,-1.125,-1.1875,-0.875
2020-06-26T10:00:08.326612,-1.1875,-1.25,-0.9375
2020-06-26T10:00:10.326554,-1.3125,-1.375,-1.0625
2020-06-26T10:00:12.326596,-1.4375,-1.4375,-1.125
2020-06-26T10:00:14.326503,-1.5,-1.5625,-1.25
2020-06-26T10:00:16.326501,-1.5625,-1.625,-1.3125
2020-06-26T10:00:18.326611,-1.625,-1.75,-1.375
2020-06-26T10:00:20.326655,-1.6875,-1.8125,-1.5
2020-06-26T10:00:22.326602,-1.8125,-1.875,-1.5625
2020-06-26T10:00:24.326612,-1.875,-2.0,-1.625
2020-06-26T10:00:26.326519,-1.9375,-2.0625,-1.6875
2020-06-26T10:00:28.326533,-2.0,-2.125,-1.75
2020-06-26T10:00:30.326643,-2.125,-2.1875,-1.875
2020-06-26T10:00:32.326606,-2.1875,-2.3125,-1.9375
2020-06-26T10:00:34.326597,-2.3125,-2.375,-2.0625
2020-06-26T10:00:36.326562,-2.375,-2.4375,-2.125
2020-06-26T10:00:38.326463,-2.5,-2.5625,-2.1875
2020-06-26T10:00:40.326411,-2.5625,-2.625,-2.3125
2020-06-26T10:00:42.326559,-2.625,-2.6875,-2.375
2020-06-26T10:00:44.326701,-2.6875,-2.8125,-2.4375
2020-06-26T10:00:46.326554,-2.8125,-2.875,-2.5625
2020-06-26T10:00:48.326646,-2.875,-3.0,-2.625
2020-06-26T10:00:50.326418,-2.9375,-3.0,-2.6875
2020-06-26T10:00:52.326483,-3.0,-3.125,-2.75
2020-06-26T10:00:54.326361,-3.125,-3.1875,-2.875
2020-06-26T10:00:56.326539,-3.1875,-3.25,-2.9375
2020-06-26T10:00:58.326633,-3.3125,-3.375,-3.0
2020-06-26T10:01:00.326560,-3.3125,-3.4375,-3.0625
2020-06-26T10:01:02.326565,-3.4375,-3.5,-3.1875
2020-06-26T10:01:04.326638,-3.5,-3.625,-3.25
2020-06-26T10:01:06.326578,-3.625,-3.6875,-3.3125
2020-06-26T10:01:08.326540,-3.6875,-3.75,-3.375
2020-06-26T10:01:10.326562,-3.75,-3.8125,-3.5
2020-06-26T10:01:12.326456,-3.8125,-3.9375,-3.5625
2020-06-26T10:01:14.326517,-3.9375,-4.0,-3.6875
2020-06-26T10:01:16.326586,-4.0,-4.125,-3.75
2020-06-26T10:01:18.326484,-4.125,-4.1875,-3.8125
2020-06-26T10:01:20.326533,-4.1875,-4.25,-3.9375
2020-06-26T10:01:22.326620,-4.25,-4.3125,-4.0
2020-06-26T10:01:24.326516,-4.3125,-4.4375,-4.0625
2020-06-26T10:01:26.326576,-4.4375,-4.5,-4.125
2020-06-26T10:01:28.326637,-4.5,-4.5625,-4.25
2020-06-26T10:01:30.326410,-4.5625,-4.6875,-4.3125
2020-06-26T10:01:32.326407,-4.6875,-4.6875,-4.375
2020-06-26T10:01:34.326505,-4.75,-4.8125,-4.5
2020-06-26T10:01:36.326743,-4.8125,-4.875,-4.5625
2020-06-26T10:01:38.326780,-4.875,-4.9375,-4.625
2020-06-26T10:01:40.326475,-5.0,-5.0625,-4.75
2020-06-26T10:01:42.326763,-5.0625,-5.125,-4.8125
2020-06-26T10:01:44.326778,-5.125,-5.1875,-4.875
2020-06-26T10:01:46.326394,-5.1875,-5.3125,-4.9375
2020-06-26T10:01:48.326484,-5.25,-5.375,-5.0625
2020-06-26T10:01:50.326532,-5.3125,-5.4375,-5.125
2020-06-26T10:01:52.326591,-5.4375,-5.5,-5.1875
2020-06-26T10:01:54.326464,-5.5,-5.5625,-5.25
2020-06-26T10:01:56.326379,-5.5625,-5.625,-5.3125
2020-06-26T10:01:58.326353,-5.6875,-5.6875,-5.4375
2020-06-26T10:02:00.326547,-5.75,-5.75,-5.5
2020-06-26T10:02:02.326670,-5.8125,-5.875,-5.5625
2020-06-26T10:02:04.326494,-5.875,-5.9375,-5.625
2020-06-26T10:02:06.327110,-6.0,-6.0,-5.6875
2020-06-26T10:02:08.326916,-6.0,-6.0625,-5.8125
2020-06-26T10:02:10.326458,-6.0625,-6.125,-5.875
2020-06-26T10:02:12.326621,-6.1875,-6.1875,-5.9375
2020-06-26T10:02:14.326606,-6.25,-6.25,-6.0
2020-06-26T10:02:16.326590,-6.3125,-6.3125,-6.0625
2020-06-26T10:02:18.326600,-6.375,-6.375,-6.125
2020-06-26T10:02:20.326654,-6.4375,-6.5,-6.1875
2020-06-26T10:02:22.326533,-6.5,-6.5625,-6.25
2020-06-26T10:02:24.326439,-6.5625,-6.625,-6.3125
2020-06-26T10:02:26.326588,-6.6875,-6.6875,-6.375
2020-06-26T10:02:28.326591,-6.75,-6.75,-6.5
2020-06-26T10:02:30.326553,-6.8125,-6.8125,-6.5625
2020-06-26T10:02:32.326627,-6.875,-6.9375,-6.625
2020-06-26T10:02:34.326601,-6.9375,-7.0,-6.6875
2020-06-26T10:02:36.326522,-7.0,-7.0625,-6.75
2020-06-26T10:02:38.326427,-7.125,-7.125,-6.8125
2020-06-26T10:02:40.326410,-7.125,-7.1875,-6.9375
2020-06-26T10:02:42.326544,-7.25,-7.25,-7.0
2020-06-26T10:02:44.326679,-7.3125,-7.375,-7.0625
2020-06-26T10:02:46.326663,-7.375,-7.375,-7.125
2020-06-26T10:02:48.326510,-7.4375,-7.4375,-7.1875
2020-06-26T10:02:50.326354,-7.5625,-7.5625,-7.25
2020-06-26T10:02:52.326475,-7.625,-7.625,-7.375
2020-06-26T10:02:54.326598,-7.75,-7.6875,-7.4375
2020-06-26T10:02:56.326611,-7.75,-7.75,-7.5
2020-06-26T10:02:58.326429,-7.875,-7.8125,-7.5625
2020-06-26T10:03:00.326652,-7.9375,-7.9375,-7.625
2020-06-26T10:03:02.326627,-8.0,-8.0,-7.75
2020-06-26T10:03:04.326484,-8.0625,-8.0625,-7.8125
2020-06-26T10:03:06.326579,-8.1875,-8.1875,-7.875
2020-06-26T10:03:08.326658,-8.25,-8.25,-7.9375
2020-06-26T10:03:10.326448,-8.375,-8.3125,-8.0
2020-06-26T10:03:12.326570,-8.375,-8.375,-8.125
2020-06-26T10:03:14.326508,-8.5,-8.4375,-8.1875
2020-06-26T10:03:16.326386,-8.5625,-8.5625,-8.25
2020-06-26T10:03:18.326544,-8.625,-8.625,-8.3125
2020-06-26T10:03:20.326572,-8.6875,-8.6875,-8.4375
2020-06-26T10:03:22.326537,-8.75,-8.75,-8.5
2020-06-26T10:03:24.326614,-8.8125,-8.875,-8.5625
2020-06-26T10:03:26.326650,-8.9375,-8.9375,-8.625
2020-06-26T10:03:28.326499,-9.0,-8.9375,-8.6875
2020-06-26T10:03:30.326365,-9.0625,-9.0625,-8.8125
2020-06-26T10:03:32.326384,-9.1875,-9.125,-8.875
2020-06-26T10:03:34.326511,-9.25,-9.1875,-8.9375
2020-06-26T10:03:36.326588,-9.3125,-9.3125,-9.0
2020-06-26T10:03:38.326473,-9.375,-9.3125,-9.125
2020-06-26T10:03:40.326517,-9.4375,-9.375,-9.125
2020-06-26T10:03:42.326534,-9.5625,-9.5,-9.25
2020-06-26T10:03:44.326484,-9.625,-9.5625,-9.3125
2020-06-26T10:03:46.326596,-9.6875,-9.625,-9.375
2020-06-26T10:03:48.326666,-9.75,-9.6875,-9.4375
2020-06-26T10:03:50.326325,-9.8125,-9.75,-9.5
2020-06-26T10:03:52.326453,-9.9375,-9.875,-9.5625
2020-06-26T10:03:54.326550,-10.0,-9.9375,-9.625
2020-06-26T10:03:56.326466,-10.0625,-10.0,-9.75
2020-06-26T10:03:58.326496,-10.125,-10.0625,-9.8125
2020-06-26T10:04:00.326525,-10.1875,-10.125,-9.875
2020-06-26T10:04:02.326536,-10.3125,-10.1875,-9.9375
2020-06-26T10:04:04.326665,-10.375,-10.25,-10.0
2020-06-26T10:04:06.326439,-10.4375,-10.3125,-10.0625
2020-06-26T10:04:08.326509,-10.5,-10.375,-10.125
2020-06-26T10:04:10.326473,-10.5625,-10.4375,-10.1875
2020-06-26T10:04:12.326578,-10.625,-10.5,-10.25
2020-06-26T10:04:14.326511,-10.625,-10.5,-10.3125
2020-06-26T10:04:16.326483,-10.6875,-10.5625,-10.375
2020-06-26T10:04:18.326613,-10.6875,-10.5625,-10.375
2020-06-26T10:04:20.326555,-10.75,-10.5625,-10.4375
2020-06-26T10:04:22.326450,-10.75,-10.625,-10.4375
2020-06-26T10:04:24.326585,-10.75,-10.625,-10.5
2020-06-26T10:04:26.326840,-10.8125,-10.625,-10.5
2020-06-26T10:04:28.335576,-10.8125,-10.625,-10.5625
2020-06-26T10:04:30.332003,-10.8125,-10.625,-10.5625
2020-06-26T10:04:32.326794,-10.8125,-10.625,-10.5625
2020-06-26T10:04:34.326380,-10.8125,-10.625,-10.625
2020-06-26T10:04:36.326500,-10.8125,-10.625,-10.625
2020-06-26T10:04:38.326654,-10.8125,-10.625,-10.625
2020-06-26T10:04:40.326536,-10.8125,-10.625,-10.625
2020-06-26T10:04:42.326532,-10.8125,-10.625,-10.625
2020-06-26T10:04:44.326642,-10.8125,-10.625,-10.625
2020-06-26T10:04:46.326640,-10.8125,-10.625,-10.625
2020-06-26T10:04:48.326626,-10.8125,-10.5625,-10.625
2020-06-26T10:04:50.326567,-10.8125,-10.5625,-10.625
2020-06-26T10:04:52.326579,-10.8125,-10.5625,-10.625
2020-06-26T10:04:54.326630,-10.8125,-10.5625,-10.625
2020-06-26T10:04:56.326581,-10.75,-10.5625,-10.625
2020-06-26T10:04:58.326531,-10.75,-10.5625,-10.625
2020-06-26T10:05:00.326545,-10.75,-10.5,-10.625
2020-06-26T10:05:02.326451,-10.75,-10.5,-10.5625
2020-06-26T10:05:04.326516,-10.6875,-10.5,-10.5625
2020-06-26T10:05:06.326474,-10.6875,-10.5,-10.5625
2020-06-26T10:05:08.326511,-10.625,-10.4375,-10.5625
2020-06-26T10:05:10.326503,-10.625,-10.4375,-10.5625
2020-06-26T10:05:12.326476,-10.625,-10.4375,-10.5
2020-06-26T10:05:14.326478,-10.5625,-10.4375,-10.5
2020-06-26T10:05:16.326529,-10.5625,-10.375,-10.5
2020-06-26T10:05:18.326523,-10.5625,-10.375,-10.4375
2020-06-26T10:05:20.326599,-10.5625,-10.3125,-10.5
2020-06-26T10:05:22.326634,-10.5,-10.3125,-10.4375
2020-06-26T10:05:24.326510,-10.4375,-10.3125,-10.4375
2020-06-26T10:05:26.326475,-10.4375,-10.25,-10.4375
2020-06-26T10:05:28.326561,-10.4375,-10.25,-10.375
2020-06-26T10:05:30.326615,-10.4375,-10.25,-10.375
2020-06-26T10:05:32.326572,-10.4375,-10.25,-10.375
2020-06-26T10:05:34.326548,-10.375,-10.25,-10.3125
2020-06-26T10:05:36.326541,-10.375,-10.1875,-10.3125
2020-06-26T10:05:38.326507,-10.375,-10.1875,-10.3125
2020-06-26T10:05:40.326457,-10.3125,-10.125,-10.3125
2020-06-26T10:05:42.326578,-10.3125,-10.125,-10.3125
2020-06-26T10:05:44.326639,-10.3125,-10.125,-10.25
2020-06-26T10:05:46.326546,-10.3125,-10.125,-10.25
2020-06-26T10:05:48.326621,-10.25,-10.0625,-10.1875
2020-06-26T10:05:50.326672,-10.25,-10.0625,-10.25
2020-06-26T10:05:52.326273,-10.25,-10.0625,-10.1875
2020-06-26T10:05:54.326487,-10.1875,-10.0625,-10.1875
2020-06-26T10:05:56.326585,-10.1875,-10.0625,-10.1875
2020-06-26T10:05:58.326566,-10.1875,-10.0625,-10.1875
2020-06-26T10:06:00.326611,-10.1875,-10.0,-10.125
2020-06-26T10:06:02.327812,-10.1875,-10.0,-10.125
2020-06-26T10:06:04.327720,-10.1875,-10.0,-10.125
2020-06-26T10:06:06.326373,-10.125,-10.0,-10.125
2020-06-26T10:06:08.326495,-10.1875,-10.0,-10.0625
2020-06-26T10:06:10.326396,-10.125,-9.9375,-10.0625
2020-06-26T10:06:12.326477,-10.125,-9.9375,-10.0625
2020-06-26T10:06:14.326621,-10.125,-9.9375,-10.0625
2020-06-26T10:06:16.326467,-10.0625,-9.9375,-10.0
2020-06-26T10:06:18.331660,-10.0625,-9.875,-10.0625
2020-06-26T10:06:20.326883,-10.0625,-9.875,-10.0625
2020-06-26T10:06:22.326303,-10.0625,-9.875,-10.0
2020-06-26T10:06:24.326571,-10.0625,-9.875,-10.0
2020-06-26T10:06:26.326671,-10.0625,-9.875,-10.0
2020-06-26T10:06:28.326471,-10.0625,-9.875,-10.0
2020-06-26T10:06:30.326506,-10.0625,-9.8125,-9.9375
2020-06-26T10:06:32.326555,-10.0,-9.8125,-9.9375
2020-06-26T10:06:34.326432,-10.0,-9.8125,-9.9375
2020-06-26T10:06:36.326466,-10.0,-9.8125,-9.9375
2020-06-26T10:06:38.326605,-10.0,-9.8125,-9.9375
2020-06-26T10:06:40.326472,-10.0,-9.8125,-9.9375
2020-06-26T10:06:42.326419,-9.9375,-9.75,-9.9375
2020-06-26T10:06:44.326491,-9.9375,-9.8125,-9.9375
2020-06-26T10:06:46.326590,-9.9375,-9.8125,-9.875
2020-06-26T10:06:48.326666,-9.9375,-9.75,-9.875
2020-06-26T10:06:50.326601,-9.9375,-9.75,-9.875
2020-06-26T10:06:52.327078,-9.9375,-9.75,-9.875
2020-06-26T10:06:54.326840,-9.875,-9.75,-9.875
2020-06-26T10:06:56.326321,-9.9375,-9.75,-9.875
2020-06-26T10:06:58.326394,-9.9375,-9.75,-9.875
2020-06-26T10:07:00.326563,-9.875,-9.75,-9.875
2020-06-26T10:07:02.326581,-9.9375,-9.75,-9.875
2020-06-26T10:07:04.326532,-9.875,-9.75,-9.875
2020-06-26T10:07:06.326683,-9.875,-9.75,-9.8125
2020-06-26T10:07:08.326628,-9.875,-9.75,-9.8125
2020-06-26T10:07:10.326325,-9.875,-9.75,-9.8125
2020-06-26T10:07:12.326559,-9.875,-9.75,-9.8125
2020-06-26T10:07:14.326608,-9.875,-9.75,-9.8125
2020-06-26T10:07:16.326540,-9.875,-9.75,-9.8125
2020-06-26T10:07:18.326590,-9.875,-9.6875,-9.8125
2020-06-26T10:07:20.326530,-9.875,-9.75,-9.8125
2020-06-26T10:07:22.326513,-9.875,-9.75,-9.8125
2020-06-26T10:07:24.326612,-9.875,-9.75,-9.8125
2020-06-26T10:07:26.326639,-9.875,-9.75,-9.8125
2020-06-26T10:07:28.326577,-9.875,-9.75,-9.8125
2020-06-26T10:07:30.326545,-9.875,-9.75,-9.8125
2020-06-26T10:07:32.326590,-9.875,-9.75,-9.8125
